book_id,isbn13,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4480,9781476727910,Rachel Hawkins,1993,"Rebel Belle (Rebel Belle, #1)",3.88,31958,770,1985,7198,12208,9797,https://images.gr-assets.com/books/1371650817m/8475505.jpg,https://images.gr-assets.com/books/1371650817s/8475505.jpg
4481,9780399250570,Tess Gerritsen,1962,"The Mephisto Club (Rizzoli & Isles, #6)",4.01,27848,189,1004,6237,11253,9165,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4482,9789771754960,Francine Rivers,2012,The Scarlet Thread ,4.14,22189,235,821,4007,7627,9499,https://images.gr-assets.com/books/1406510347m/73297.jpg,https://images.gr-assets.com/books/1406510347s/73297.jpg
4483,9781590523180,Bill Watterson,2015,It's a Magical World: A Calvin and Hobbes Collection,4.75,23429,36,57,850,3737,18749,https://images.gr-assets.com/books/1437420710m/24814.jpg,https://images.gr-assets.com/books/1437420710s/24814.jpg
4484,9780553479010,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",2011,"Avatar: The Last Airbender (The Promise, #1)",4.24,19111,371,689,2890,5208,9953,https://images.gr-assets.com/books/1335027742m/12413836.jpg,https://images.gr-assets.com/books/1335027742s/12413836.jpg
4485,9780060773760,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",2014,Being and Nothingness,3.94,21146,546,1167,4499,7637,7297,https://images.gr-assets.com/books/1329978583m/10033.jpg,https://images.gr-assets.com/books/1329978583s/10033.jpg
4486,9780739439070,Andrzej Sapkowski,2010,"Miecz przeznaczenia (Saga o Wiedźminie, #2)",4.40,26446,78,348,2618,9245,14157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4487,9780312971240,"Rachel Carson, Linda Lear, Edward O. Wilson",2005,Silent Spring,3.94,25328,611,1311,5511,9428,8467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4488,9780440217500,Brandon Sanderson,2006,"Legion (Legion, #1)",4.13,24459,147,605,4208,10448,9051,https://images.gr-assets.com/books/1338512017m/13452375.jpg,https://images.gr-assets.com/books/1338512017s/13452375.jpg
4489,9780143034350,Holly Madison,2007,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,3.40,20828,1184,2800,7017,6203,3624,https://images.gr-assets.com/books/1427158803m/23215469.jpg,https://images.gr-assets.com/books/1427158803s/23215469.jpg
4490,9780553585970,James Patterson,2003,Kill Alex Cross (Alex Cross #18),4.00,24714,219,988,5658,9447,8402,https://images.gr-assets.com/books/1338802382m/10343389.jpg,https://images.gr-assets.com/books/1338802382s/10343389.jpg
4491,9780061692050,Nadia Hashimi,2002,The Pearl That Broke Its Shell,4.12,23155,193,589,3582,10634,8157,https://images.gr-assets.com/books/1384543130m/18505784.jpg,https://images.gr-assets.com/books/1384543130s/18505784.jpg
4492,9780143037230,"Scott Westerfeld, Keith Thompson",2011,"Behemoth (Leviathan, #2)",4.18,31954,305,734,4949,12761,13205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4494,9780140284580,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2012,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",4.22,24131,294,693,3364,8751,11029,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4495,9781421532010,Jeff Kinney,2004,Do-It-Yourself Book (Diary of a Wimpy Kid),4.17,21542,1065,1398,2935,3541,12603,https://images.gr-assets.com/books/1261505077m/3157876.jpg,https://images.gr-assets.com/books/1261505077s/3157876.jpg
4496,9780743490090,Dan Brown,2009,"Angels and Demons / The Da Vinci Code (Robert Langdon, #1-2)",4.19,18765,254,636,2797,6648,8430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4497,9780865471180,Jennifer Donnelly,1749,"The Tea Rose (The Tea Rose, #1)",4.18,25268,447,969,3764,8584,11504,https://images.gr-assets.com/books/1327888567m/261331.jpg,https://images.gr-assets.com/books/1327888567s/261331.jpg
4498,9781594489860,Ben Aaronovitch,1919,"Moon Over Soho (Peter Grant, #2)",4.10,28024,95,514,4861,13637,8917,https://images.gr-assets.com/books/1320411169m/8680418.jpg,https://images.gr-assets.com/books/1320411169s/8680418.jpg
4499,9780312351660,Charles Belfoure,2015,The Paris Architect,3.98,24361,369,1021,4808,10678,7485,https://images.gr-assets.com/books/1375064865m/17456328.jpg,https://images.gr-assets.com/books/1375064865s/17456328.jpg
4500,9780399157530,"Morgan Rhodes, Michelle Rowen",1986,"Falling Kingdoms (Falling Kingdoms, #1)",3.83,36097,1214,2762,7893,13132,11096,https://images.gr-assets.com/books/1337026387m/12954620.jpg,https://images.gr-assets.com/books/1337026387s/12954620.jpg
4501,9780872204200,"Esther Hicks, Jerry Hicks, Wayne W. Dyer",2004,Ask and It Is Given: Learning to Manifest Your Desires,4.18,18266,417,797,2957,5034,9061,https://images.gr-assets.com/books/1390062620m/244383.jpg,https://images.gr-assets.com/books/1390062620s/244383.jpg
4502,9780399155680,"Isabel Allende, Margaret Sayers Peden",2001,Island Beneath the Sea,4.01,24500,247,1035,4939,10388,7891,https://images.gr-assets.com/books/1501991943m/7005479.jpg,https://images.gr-assets.com/books/1501991943s/7005479.jpg
4503,9781451664130,"Henry Fielding, Thomas Keymer, Alice Wakely",2004,"The History of Tom Jones, a Foundling",3.73,26988,998,2387,7183,8792,7628,https://images.gr-assets.com/books/1444450775m/99329.jpg,https://images.gr-assets.com/books/1444450775s/99329.jpg
4504,9780553269220,Sherwood Anderson,1995,"Winesburg, Ohio",3.84,24741,652,1832,6013,8681,7563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4505,9780385721710,Jamie McGuire,2012,"Beautiful Redemption (The Maddox Brothers, #2)",4.15,33443,311,1302,5727,11985,14118,https://images.gr-assets.com/books/1418155511m/22717015.jpg,https://images.gr-assets.com/books/1418155511s/22717015.jpg
4506,9780446612760,Sue Grafton,2007,"C is for Corpse (Kinsey Millhone, #3)",3.87,31679,121,879,9759,13100,7820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4507,9780330376150,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2004,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)",4.27,24850,234,496,3204,9286,11630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4508,9780684845780,Joanne Harris,2001,Five Quarters of the Orange,3.83,26429,326,1486,6971,11174,6472,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4509,9780446554960,Roberto Bolaño,1965,2666,4.20,22318,622,1147,2739,6398,11412,https://images.gr-assets.com/books/1412644327m/63032.jpg,https://images.gr-assets.com/books/1412644327s/63032.jpg
4510,9780307401240,Douglas Coupland,2005,Microserfs,3.88,21243,290,1316,5267,8251,6119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4512,9781608198060,David Baldacci,2009,"Simple Genius (Sean King & Michelle Maxwell, #3)",3.89,26021,238,1183,6623,11069,6908,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4513,9780060987470,Anita Shreve,2004,Light on Snow,3.56,24610,286,2005,9451,9337,3531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4514,9780395137210,Darren Shan,2003,"Vampire Mountain (Cirque Du Freak, #4)",4.16,25972,150,906,4915,8573,11428,https://images.gr-assets.com/books/1255813254m/8960.jpg,https://images.gr-assets.com/books/1255813254s/8960.jpg
4515,9780316190080,Philip K. Dick,1993,The Three Stigmata of Palmer Eldritch,4.01,23575,196,1027,5048,9445,7859,https://images.gr-assets.com/books/1338461946m/14185.jpg,https://images.gr-assets.com/books/1338461946s/14185.jpg
4516,9780151012750,"Haruki Murakami, Ted Goossen",2015,The Strange Library,3.55,24836,542,2308,8867,9174,3945,https://images.gr-assets.com/books/1419549475m/23128304.jpg,https://images.gr-assets.com/books/1419549475s/23128304.jpg
4517,9780590554080,Kurt Vonnegut Jr.,2002,Deadeye Dick,3.80,20466,119,992,6194,8685,4476,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4518,9780553589500,Rhonda Byrne,1989,"The Power (The Secret, #2)",4.09,18176,547,1014,3173,5016,8426,https://images.gr-assets.com/books/1366245447m/8579016.jpg,https://images.gr-assets.com/books/1366245447s/8579016.jpg
4519,9781501142540,"Diana L. Paxson, Marion Zimmer Bradley",1983,"Ancestors of Avalon (Avalon, #5)",3.89,22025,1080,1552,4634,6173,8586,https://images.gr-assets.com/books/1311305924m/181886.jpg,https://images.gr-assets.com/books/1311305924s/181886.jpg
4520,9780310263460,"Per Petterson, Anne Born",1939,Out Stealing Horses,3.79,22962,466,1735,5768,9184,5809,https://images.gr-assets.com/books/1317791439m/398323.jpg,https://images.gr-assets.com/books/1317791439s/398323.jpg
4521,9780140183530,"Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent",1997,"Batman: Knightfall, Vol. 1: Broken Bat",4.08,18401,275,952,3612,5691,7871,https://images.gr-assets.com/books/1376156963m/51078.jpg,https://images.gr-assets.com/books/1376156963s/51078.jpg
4522,9780764224740,"Brian K. Vaughan, Fiona Staples",1979,"Saga, Vol. 5 (Saga, #5)",4.44,30292,154,389,2442,10419,16888,https://images.gr-assets.com/books/1486028990m/25451555.jpg,https://images.gr-assets.com/books/1486028990s/25451555.jpg
4523,9780451464960,Brad Thor,2012,"The Lions of Lucerne (Scot Harvath, #1)",4.04,22883,385,915,4281,9077,8225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4524,9780393311200,"Stephen King, Willem Dafoe",1998,One Past Midnight: The Langoliers,3.82,26431,415,1823,7507,9151,7535,https://images.gr-assets.com/books/1429051428m/102733.jpg,https://images.gr-assets.com/books/1429051428s/102733.jpg
4525,9780439791460,Elizabeth George Speare,1967,The Sign of the Beaver,3.77,25600,728,1976,6936,8879,7081,https://images.gr-assets.com/books/1362166273m/207569.jpg,https://images.gr-assets.com/books/1362166273s/207569.jpg
4526,9780525950790,"John Fante, Charles Bukowski",2013,"Ask the Dust (Arturo Bandini, #3)",4.14,20506,212,758,3429,7679,8428,https://images.gr-assets.com/books/1388283697m/46227.jpg,https://images.gr-assets.com/books/1388283697s/46227.jpg
4527,9780679736040,Rick Bragg,1986,All Over But the Shoutin',4.09,21783,266,881,4059,8065,8512,https://images.gr-assets.com/books/1327905477m/470495.jpg,https://images.gr-assets.com/books/1327905477s/470495.jpg
4528,9780375759860,"Leigh Nichols, Dean Koontz",1977,The Key to Midnight,3.93,23143,223,1091,6241,8001,7587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4529,9780385534820,"Philip Pullman, Jacob Grimm, Wilhelm Grimm",1935,Fairy Tales from the Brothers Grimm: A New English Version,4.11,18829,290,669,3493,6683,7694,https://images.gr-assets.com/books/1339554952m/13554713.jpg,https://images.gr-assets.com/books/1339554952s/13554713.jpg
4530,9780307594880,Terry Goodkind,2011,"Debt of Bones (Sword of Truth, #0.5)",3.85,24194,389,1611,6731,7936,7527,https://images.gr-assets.com/books/1502300279m/43886.jpg,https://images.gr-assets.com/books/1502300279s/43886.jpg
4532,9780521657300,Philippa Gregory,2010,"The White Princess (The Plantagenet and Tudor Novels, #5)",3.85,26092,476,1630,6526,10199,7261,https://images.gr-assets.com/books/1479698298m/12326627.jpg,https://images.gr-assets.com/books/1479698298s/12326627.jpg
4533,9781579126290,Stephen Coonts,2012,Flight of the Intruder (Jake Grafton #1),4.04,22410,259,748,4743,8732,7928,https://images.gr-assets.com/books/1327959569m/377425.jpg,https://images.gr-assets.com/books/1327959569s/377425.jpg
4534,9780810909660,Susan Cooper,2012,"Silver on the Tree (The Dark is Rising, #5)",4.16,27545,254,918,4890,9674,11809,https://images.gr-assets.com/books/1364805592m/11313.jpg,https://images.gr-assets.com/books/1364805592s/11313.jpg
4535,9780425197490,Enid Bagnold,2011,National Velvet,4.09,23157,327,942,4811,7227,9850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4536,9780553383680,Richard Branson,1990,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",3.97,28791,1260,1359,5181,10085,10906,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4537,9781416527270,"Aristophanes, Sarah Ruden",2012,Lysistrata,3.84,28283,619,1930,7250,9958,8526,https://images.gr-assets.com/books/1335892524m/1591.jpg,https://images.gr-assets.com/books/1335892524s/1591.jpg
4538,9780140432080,Elizabeth Kostova,1980,The Swan Thieves,3.53,26874,1129,3216,8126,9059,5344,https://images.gr-assets.com/books/1256542427m/5983057.jpg,https://images.gr-assets.com/books/1256542427s/5983057.jpg
4539,9780062225080,Karen Marie Moning,2012,"Iced (Fever, #6)",4.13,32684,651,1375,5501,10848,14309,https://images.gr-assets.com/books/1333022535m/12444166.jpg,https://images.gr-assets.com/books/1333022535s/12444166.jpg
4540,9781401322430,Peter Clines,2010,14,3.92,21210,346,1150,4532,8919,6263,https://images.gr-assets.com/books/1338999953m/15062217.jpg,https://images.gr-assets.com/books/1338999953s/15062217.jpg
4541,9780446571620,Gary D. Schmidt,2014,Okay for Now,4.19,25127,660,1007,3354,7999,12107,https://images.gr-assets.com/books/1388860777m/9165406.jpg,https://images.gr-assets.com/books/1388860777s/9165406.jpg
4542,9780425266520,"Tim LaHaye, Jerry B. Jenkins",2000,"Assassins (Left Behind, #6)",3.98,25041,657,1428,5306,7968,9682,https://images.gr-assets.com/books/1406512196m/85957.jpg,https://images.gr-assets.com/books/1406512196s/85957.jpg
4543,9781934964100,Joe Abercrombie,2008,"Red Country (First Law World, #6)",4.27,23690,107,459,2983,9500,10641,https://images.gr-assets.com/books/1333663008m/13521459.jpg,https://images.gr-assets.com/books/1333663008s/13521459.jpg
4544,9780805082110,Pat Conroy,2005,The Lords of Discipline,4.28,21120,104,399,2749,8116,9752,https://images.gr-assets.com/books/1320483838m/85443.jpg,https://images.gr-assets.com/books/1320483838s/85443.jpg
4545,9780470484230,"Scott Jurek, Steve Friedman",1990,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,3.95,20086,284,857,4776,7873,6296,https://images.gr-assets.com/books/1344746039m/13202092.jpg,https://images.gr-assets.com/books/1344746039s/13202092.jpg
4546,9780345032800,Karin Slaughter,2012,"Broken (Will Trent, #4)",4.20,25814,126,515,4058,10570,10545,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4547,9780449818440,Elin Hilderbrand,1989,The Matchmaker,3.82,22424,403,1317,5879,9200,5625,https://images.gr-assets.com/books/1395694896m/18656006.jpg,https://images.gr-assets.com/books/1395694896s/18656006.jpg
4548,9780192836380,"Tim LaHaye, Jerry B. Jenkins",2006,"The Mark (Left Behind, #8)",4.02,22824,549,1248,4593,7341,9093,https://images.gr-assets.com/books/1406510315m/50930.jpg,https://images.gr-assets.com/books/1406510315s/50930.jpg
4549,9781595549630,Marisa de los Santos,1975,Belong to Me,3.84,24557,283,1322,6440,10453,6059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4550,9780786866020,Erin Hunter,2004,"The Darkest Hour (Warriors, #6)",4.52,28508,156,461,2642,6510,18739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4551,9780743449750,James Ellroy,1999,"L.A. Confidential (L.A. Quartet, #3)",4.20,23814,298,722,3329,9012,10453,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4552,9780547251270,Louise Penny,2000,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",4.18,26002,173,742,3891,10528,10668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4553,9780061449180,David Eddings,2010,"The Diamond Throne (The Elenium, #1)",3.93,27599,363,1600,6731,9849,9056,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4554,9780345419680,"Joss Whedon, Brett Matthews, Will Conrad",1957,"Those Left Behind (Serenity, #1)",4.04,24794,419,1123,5184,8487,9581,https://images.gr-assets.com/books/1403203994m/133765.jpg,https://images.gr-assets.com/books/1403203994s/133765.jpg
4555,9780515142860,Larry McMurtry,1995,Terms of Endearment,4.15,21782,213,665,3749,8234,8921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
